"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)107:VarietyS",0.120556069608322,0.239474423632775,0.503419395606066,0.614818648288181
"as.factor(Strain)108:VarietyS",0.0669854644469421,0.217656963728205,0.307757047142258,0.758353456688626
"as.factor(Strain)109:VarietyS",0.199290175926619,0.217696926871817,0.915447814492868,0.360253592363405
"as.factor(Strain)110:VarietyS",-0.129526130404691,0.20582664514175,-0.629297194809197,0.529347945021322
"as.factor(Strain)111:VarietyS",0.151819931405106,0.23419227019272,0.648270462898588,0.517010321086529
"as.factor(Strain)112:VarietyS",-0.168682940131625,0.19334658268006,-0.872438177046827,0.383251225006059
"as.factor(Strain)113:VarietyS",0.174868431872607,0.186771996668819,0.936266865437439,0.349440012497947
"as.factor(Strain)114:VarietyS",-0.129025776315884,0.19974375862456,-0.645956485470976,0.518506986017524
"as.factor(Strain)115:VarietyS",0.055301330752049,0.205931757792172,0.268542022585266,0.788356676149507
"as.factor(Strain)116:VarietyS",0.00486114208649998,0.199631658558992,0.0243505570288266,0.980579524553206
"as.factor(Strain)117:VarietyS",-0.257067980197348,0.239429931487652,-1.07366684942064,0.28332059054868
"as.factor(Strain)118:VarietyS",0.0239273584284031,0.205736082426526,0.116301225075325,0.9074452414797
"as.factor(Strain)119:VarietyS",-0.0140981655351357,0.18669509632735,-0.0755143858219826,0.939825779240695
"as.factor(Strain)120:VarietyS",-0.144954883705476,0.193275757331229,-0.74998999205605,0.45349814483616
"as.factor(Strain)121:VarietyS",0.0810242480603411,0.20586767224305,0.393574412036306,0.694008188689459
"as.factor(Strain)122:VarietyS",-0.106119398497991,0.205834720807705,-0.51555635551463,0.60631766334451
"as.factor(Strain)123:VarietyS",-0.33569151203426,0.18669509632735,-1.79807353614505,0.0725711940577823
"as.factor(Strain)002:VarietyV",0.0321576470435748,0.199735910444159,0.161000828404191,0.872136513503995
"as.factor(Strain)003:VarietyV",0.120002770791578,0.179932494343045,0.666932180480919,0.50502250971369
"as.factor(Strain)004:VarietyV",-0.21070174736263,0.17284607270883,-1.21901379684553,0.223225824307017
"as.factor(Strain)005:VarietyV",-0.181992804011219,0.179929548770087,-1.01146701725889,0.312122227753095
"as.factor(Strain)006:VarietyV",-0.317287122463036,0.179932494343044,-1.76336755415686,0.0782495077459654
"as.factor(Strain)007:VarietyV",0.141372258902303,0.179932494343043,0.785696099075776,0.432296028017539
"as.factor(Strain)008:VarietyV",0.101824494698691,0.17284607270883,0.589105052275161,0.555969868129004
"as.factor(Strain)009:VarietyV",0.130354925659253,0.179931454438252,0.72446991587003,0.469005353580664
"as.factor(Strain)010:VarietyV",0.107462689697683,0.19332627786955,0.555861783932939,0.578472685838822
"as.factor(Strain)011:VarietyV",-0.366912598898324,0.193325437345834,-1.8979013001893,0.0580964253822145
"as.factor(Strain)012:VarietyV",0.0983177660524871,0.172846072708834,0.568816893040476,0.569652298850848
"as.factor(Strain)013:VarietyV",-0.0569776080302611,0.179931454438257,-0.316662854797369,0.751588384876304
"as.factor(Strain)014:VarietyV",0.0664214503308386,0.172846072708833,0.384280934416881,0.700880190775805
"as.factor(Strain)015:VarietyV",0.133111217358103,0.172846072708833,0.770114213600528,0.441476926922737
"as.factor(Strain)016:VarietyV",-0.0753400821842244,0.179932494343048,-0.418713042684697,0.675546869130386
"as.factor(Strain)017:VarietyV",-0.107274000497603,0.186695096327349,-0.574594633752509,0.565739408754205
"as.factor(Strain)018:VarietyV",-0.0317996457193546,0.193325437345835,-0.164487644026218,0.869392010125301
"as.factor(Strain)019:VarietyV",0.050829223194906,0.1867675863523,0.272152273248457,0.785580546623056
"as.factor(Strain)020:VarietyV",0.0381044285455872,0.179929548770092,0.211774157196803,0.832341307675002
"as.factor(Strain)021:VarietyV",0.10237406288815,0.179933944074345,0.568953586911047,0.569559575683272
"as.factor(Strain)022:VarietyV",-0.154080607898007,0.172846072708833,-0.891432506873114,0.372985767002669
"as.factor(Strain)023:VarietyV",0.0515639323956303,0.179932494343048,0.286573765255107,0.77451859480659
"as.factor(Strain)024:VarietyV",0.063869203720046,0.199741939864609,0.319758603342586,0.749241220792493
"as.factor(Strain)025:VarietyV",0.0233215227906768,0.199737918713212,0.116760617818203,0.907081305179005
"as.factor(Strain)026:VarietyV",0.12159428149837,0.193325906132355,0.628960101266117,0.529568493520209
"as.factor(Strain)028:VarietyV",0.242561872321452,0.199639581541571,1.21499890176309,0.224752469901788
"as.factor(Strain)029:VarietyV",0.124688979192066,0.179931454438255,0.692980444032667,0.488538370124122
"as.factor(Strain)030:VarietyV",0.112803633089179,0.172846072708834,0.652624796857264,0.514200058587553
"as.factor(Strain)031:VarietyV",-0.144844698212118,0.193326277869552,-0.749224056906804,0.453959303664867
"as.factor(Strain)032:VarietyV",-0.0795124000458838,0.179932494343049,-0.441901282679326,0.658689228830123
