"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)101",-0.199829012487809,0.119870289030688,-1.66704371953796,0.0959328820406661
"as.factor(Strain)102",-0.211881285225049,0.12950946344982,-1.63602936481274,0.102262718457796
"as.factor(Strain)103",-0.0314734550018162,0.119870289030686,-0.26256260209533,0.79296150390049
"as.factor(Strain)104",-0.160361794945962,0.189745146365165,-0.845143066992319,0.398306739155631
"as.factor(Strain)105",-0.143940528870205,0.129515730660661,-1.11137487420225,0.266771421571172
"as.factor(Strain)106",-0.27598142960568,0.119870289030688,-2.30233389639217,0.0215957039085896
"as.factor(Strain)107",-0.123128269850396,0.129515730660658,-0.950681969072947,0.342079195667058
"as.factor(Strain)108",0.11236230914479,0.146910914052107,0.764832959278551,0.444617179482538
"as.factor(Strain)109",-0.296421717286299,0.146910914052106,-2.01769704585165,0.0439867471764777
"as.factor(Strain)110",-0.0976400389099182,0.12950946344982,-0.753922040204807,0.451138145929067
"as.factor(Strain)111",0.0297599469398607,0.119870289030689,0.248267916766611,0.803996656912925
"as.factor(Strain)112",0.00204701669783633,0.129512009780449,0.0158056129412745,0.987393771497687
"as.factor(Strain)113",-0.363747765692275,0.119870289030687,-3.0345114592921,0.00249444010135934
"as.factor(Strain)114",-0.230955295338228,0.119870289030687,-1.92671008976298,0.0544020524604323
"as.factor(Strain)115",-0.15118822711561,0.129512009780449,-1.16736839596503,0.243441227644251
"as.factor(Strain)116",-0.232519270721546,0.119870289030688,-1.9397573210324,0.0527924752346165
"as.factor(Strain)117",0.118383496941204,0.12950946344982,0.9140914786283,0.360969356958056
"as.factor(Strain)118",-0.461528927798806,0.12950946344982,-3.56366952271122,0.000389395217398953
"as.factor(Strain)119",0.0205103703515743,0.119870289030687,0.171104704238458,0.864188658186626
"as.factor(Strain)120",0.0327140352180248,0.129512009780449,0.252594607044415,0.80065231349808
"as.factor(Strain)121",0.120078199746958,0.146911434941562,0.817350942046968,0.413993486599475
"as.factor(Strain)122",-0.14092073000037,0.129513221250256,-1.08807987817762,0.276917475245792
"as.factor(Strain)123",-0.0427951966304639,0.119870289030687,-0.357012542278163,0.721185170736981
"VarietyS",-0.0355421662265812,0.129515730660651,-0.274423547203748,0.783836470556097
"VarietyV",0.022489884831104,0.119870289030681,0.187618508414105,0.851227638892362
"Repb",0.000330795075866317,0.0149529674943788,0.022122369756416,0.982356362955825
"Repc",0.00588250694918528,0.0153817140959088,0.382435072743284,0.702249539092413
"Repd",0.00091012741165922,0.0158807940641794,0.0573099435696417,0.954313918167533
"as.factor(Strain)002:VarietyS",-0.0769059958740087,0.24474685837728,-0.314226692771097,0.753438282112004
"as.factor(Strain)003:VarietyS",0.0357057661253535,0.18314086010222,0.194963407430894,0.845475620271843
"as.factor(Strain)004:VarietyS",-0.293471496613543,0.229904108124507,-1.27649522667342,0.202184784289503
"as.factor(Strain)005:VarietyS",0.089116525394384,0.201869773249909,0.441455518375505,0.659013448802418
"as.factor(Strain)006:VarietyS",0.0538399790420203,0.183179867110568,0.2939186488738,0.768903272569303
"as.factor(Strain)007:VarietyS",-0.0396640401723529,0.183104891019774,-0.216619228200023,0.828565372479099
"as.factor(Strain)008:VarietyS",-0.0677813064811017,0.195795906971038,-0.346183469969716,0.729304178992163
"as.factor(Strain)009:VarietyS",-0.150274906925306,0.201877696782122,-0.744385879771016,0.456881628359833
"as.factor(Strain)010:VarietyS",0.071113752015603,0.213380524195235,0.333271990420909,0.739024285671283
"as.factor(Strain)011:VarietyS",-0.138616154376933,0.195797239267575,-0.707957655048964,0.479196601865133
"as.factor(Strain)012:VarietyS",-0.054526324833575,0.195797239267578,-0.278483624373574,0.780719674719585
"as.factor(Strain)013:VarietyS",0.315020305542905,0.183104891019779,1.72043632361998,0.0857752012862384
"as.factor(Strain)014:VarietyS",0.0879629658125917,0.183104891019779,0.4803965930276,0.631088751734085
"as.factor(Strain)015:VarietyS",0.160066313110764,0.183104891019778,0.874178249522971,0.382307505103592
"as.factor(Strain)016:VarietyS",-0.083667634925917,0.183181394512043,-0.456747450519142,0.647987897533877
"as.factor(Strain)017:VarietyS",0.0118365317565101,0.189557878764461,0.0624428371622468,0.95022720504636
"as.factor(Strain)018:VarietyS",0.0151627585646124,0.213380524195233,0.0710597118542048,0.943369615139339
"as.factor(Strain)019:VarietyS",0.115488452254604,0.183140674393267,0.630599688666704,0.528498853732536
"as.factor(Strain)020:VarietyS",0.146766986326703,0.195795906971043,0.749591697789723,0.453741155215601
"as.factor(Strain)021:VarietyS",0.0320408959137017,0.189706954067013,0.168896791745354,0.865924418131624
"as.factor(Strain)022:VarietyS",0.244231368470579,0.195797239267576,1.24736880552648,0.212660677144518
"as.factor(Strain)023:VarietyS",0.032572676366845,0.189559593298858,0.171833436651719,0.863615905744638
"as.factor(Strain)024:VarietyS",-0.000521740817716858,0.189559593298859,-0.00275238413755343,0.997804666844649
